y,age,educ,female,exp,yl1,yl2,yl3,yp1,yp2,owage2,owage1
1.700914,35,6,0,23,1.434376,1.207506,1.364412,1.632506,1.57215,1.480235384,1.30837435
0.962837,24,9,1,9,0.9972333,0.931846,0.8774282,1.050517,1.11347,1.218097507,1.061251249
2.089728,28,16,0,6,1.809242,1.768403,1.73191,2.059128,2.065479,2.468563511,1.66886897
1.796698,28,16,0,6,1.860014,1.786865,1.761007,1.825091,1.855621,1.485850839,1.454733826
1.406731,26,9,1,11,1.430038,1.449101,1.407931,1.42546,1.52655,1.547719065,1.420533458
1.827364,32,16,0,10,1.788188,1.811888,1.844388,1.826323,2.465211,1.76692,1.551266354
2.471846,28,16,0,6,2.287127,2.051126,1.741464,2.460997,2.451112,1.323892838,1.607444743
1.424735,27,12,0,9,1.488845,1.474151,1.412918,1.526656,1.59771,2.048630464,2.186882015
2.28907,31,16,0,9,2.310784,2.34154,2.315306,2.288788,2.291542,1.925631263,2.102704556
1.193485,23,9,1,8,1.2038,1.188168,1.220668,1.283744,1.175053,1.444605827,1.612550671
1.36059,25,12,0,7,1.062411,1.109432,1.068969,1.344824,1.332986,1.597428031,1.412806859
1.514709,45,9,0,30,1.334728,1.300747,1.465827,1.45971,1.474545,1.479907875,1.739497237
1.536214,24,9,1,9,1.273798,1.438396,1.286399,1.231691,1.559738,1.547709214,1.421478078
1.07926,24,9,1,9,0.8438483,0.7610626,0.919734,1.023129,1.174032,1.316012823,1.116367951
1.525458,24,9,0,9,1.477951,1.636503,1.149476,1.582768,1.610628,1.929899937,2.032848668
0.9713313,33,6,0,21,0.8704227,0.9079807,0.853105,1.033114,1.075219,1.06799649,1.264781004
1.579851,26,12,0,8,1.478299,1.2156,1.252716,2.064746,1.723195,1.541131723,1.466768618
2.250114,30,16,0,8,2.122642,2.105093,2.129196,2.311477,2.331469,1.402331058,1.564253882
1.223326,25,12,0,7,1.018686,1.012601,1.007182,1.206173,1.216938,1.370516822,1.088261731
1.365328,24,9,0,9,1.461631,1.340044,1.325498,1.445787,1.451858,1.634658753,1.907417931
2.177622,31,16,0,9,1.713382,1.716432,1.716532,2.114573,2.180246,1.599087157,1.28515554
1.320013,38,6,1,26,1.207976,1.343179,1.175439,1.394531,1.377735,1.547725662,1.421876034
1.182168,22,9,1,7,1.154757,1.119719,1.167722,1.255479,1.108608,1.590496427,1.488705496
2.291759,29,16,1,7,2.133236,2.163836,1.990043,2.608087,2.839653,1.471405424,1.29290599
1.207976,27,9,0,12,1.347714,1.306198,1.408628,1.209945,1.338495,1.485146032,1.362560011
1.394656,28,9,0,13,1.466146,1.411728,1.404563,1.53172,1.587559,1.272399683,1.125762503
1.021287,42,6,0,30,1.280926,1.261025,1.473332,1.23397,1.238626,1.5686317,1.740003608
2.430619,31,16,0,9,1.980751,1.887141,1.909841,2.426019,2.424854,1.4833347,1.183956409
2.312898,47,12,0,29,2.209666,2.132183,2.160306,2.334441,2.372679,2.365437861,2.322353959
0.8422518,41,6,0,29,1.633997,1.641033,1.636559,0.863245,0.8931478,1.066578448,1.472475
1.4563,45,9,0,30,1.899453,1.820416,1.844766,1.274444,1.261238,0.968774713,1.851364741
0.8060574,48,12,0,30,1.361355,1.398118,1.142424,1.253805,1.242975,1.402162247,1.408843046
1.664845,46,12,0,28,1.765663,1.842851,1.408484,1.634245,1.609545,1.638588404,1.389244254
1.993152,42,6,0,30,1.556083,1.580627,1.503468,1.489603,1.776023,1.520698833,1.632384394
1.779,41,9,0,26,1.487113,1.307969,1.567795,1.722348,1.696222,1.483893871,1.414288536
1.633922,42,6,0,30,2.060438,2.050478,2.065752,1.622566,1.618249,1.502393407,1.295161791
2.363908,46,12,0,28,2.602621,2.597381,2.403671,2.849644,2.624413,2.441509011,2.44072454
2.049235,45,12,0,27,1.247438,1.2421,1.980822,2.009514,1.987782,1.216307333,1.324507072
1.892084,41,9,0,26,1.960552,1.808652,1.86259,1.882941,1.865554,1.667687195,1.739222935
1.416157,39,6,0,27,1.686025,1.720671,1.733504,1.42425,1.535075,1.351874601,1.705279929
1.286885,39,6,0,27,1.516537,1.46212,1.502406,1.467987,1.396767,1.355744577,1.420439143
2.492335,39,6,0,27,1.639664,2.196434,1.917698,2.697973,2.699382,2.545991947,1.722543562
1.319432,37,9,0,22,1.668529,1.696838,1.228392,1.464084,1.341281,1.417105633,1.371301232
1.294028,42,6,1,30,1.266075,1.266822,1.258751,1.275141,1.330806,1.430331322,1.351882311
1.496496,37,9,0,22,1.747912,1.786331,1.744265,1.503734,1.513293,1.653612943,1.589839228
1.227337,40,12,1,22,1.144758,1.169584,1.146866,0.9956874,1.144874,1.556982509,1.3157406
2.247445,43,12,1,25,2.213592,1.928554,1.96036,2.216363,2.199215,1.690734161,1.713627107
1.674105,36,6,0,24,1.758962,1.76089,1.760991,1.785262,1.753439,1.751649723,2.090925854
1.513074,36,6,0,24,1.230908,1.197598,1.221298,1.367098,1.42901,1.381522712,1.330555564
1.346162,42,9,0,27,1.392052,1.311557,1.458522,1.362899,1.361083,1.213127893,1.528713674
1.056039,43,12,0,25,1.51744,1.800731,1.326999,1.024573,0.9998733,1.598814819,1.790999273
2.442353,46,12,0,28,2.492353,2.197803,2.137458,2.446311,2.455282,1.422072282,1.665370496
1.001974,34,6,1,22,1.262328,1.390377,1.414964,1.036124,1.044124,1.203580579,1.228110989
1.441701,36,6,0,24,1.094828,1.118528,1.230956,1.411101,1.429573,1.476992588,1.034519182
1.803583,42,9,1,27,1.939904,1.95165,1.942711,2.173143,1.881815,1.424129075,1.389256773
1.654167,37,6,1,25,0.9091985,0.9662279,1.103971,0.8879449,1.647089,1.225270864,0.9864326
1.436376,44,12,1,26,1.466977,1.466908,1.497751,1.583608,1.558008,1.266146148,1.263814496
1.307373,39,6,0,27,1.06923,1.070269,1.062958,1.319507,1.28284,1.362536319,1.179512795
2.602398,40,6,0,28,1.687978,1.762644,1.769737,2.520392,2.528392,1.711441958,1.747556389
1.8865,35,6,0,23,2.378629,2.396532,2.368443,1.878601,1.87462,1.696901889,2.07957875
1.452639,35,6,0,23,1.702885,1.696621,1.72582,1.445496,1.466896,1.542392165,1.622506778
1.191111,33,9,1,18,1.661491,1.086108,1.736637,1.142968,1.256225,1.560182546,1.786813781
1.313261,38,9,0,23,1.349965,1.399054,1.339238,1.479891,1.484037,1.703163237,1.355089515
1.435191,39,6,0,27,1.892815,1.675096,1.639784,1.434489,1.442489,1.773764639,1.5624004
3.182033,38,12,0,20,2.596729,2.642055,2.601452,3.151772,3.257311,2.479256833,2.491457296
1.882666,33,6,0,21,1.950823,1.878652,1.853513,1.872211,1.856405,1.667861602,1.739601987
3.224053,49,16,0,27,3.045741,2.75874,2.756304,3.230436,3.238436,1.936506973,1.83386692
4.014209,44,16,0,22,3.045232,3.056355,3.053967,3.955062,3.961679,2.610682117,2.138487181
3.147044,40,16,0,18,3.126868,3.134809,3.043639,3.092457,3.094976,2.420405064,2.814169799
2.425545,37,12,0,19,2.161582,2.181304,2.11421,2.433273,2.499207,2.179891285,1.848183484
1.826223,34,9,0,19,1.894521,1.757921,1.797248,1.818525,1.801623,1.668906843,1.741795571
1.671201,41,12,0,23,1.654913,1.683537,1.694637,1.65328,1.660906,1.633906375,1.477714981
1.542159,32,6,0,20,1.611739,1.535349,1.511351,1.541871,1.527441,1.674167288,1.752813052
2.74808,41,12,0,23,2.344592,2.333499,2.308554,2.705536,2.646903,2.382217247,2.27385513
0.973556,40,9,0,25,1.097598,1.131814,1.154514,1.063267,1.206282,1.41544134,1.135094775
1.380585,29,9,0,14,1.412004,1.434704,1.458404,1.538207,1.512607,1.268545761,1.265385153
2.801302,39,12,0,21,2.411067,2.497228,2.486719,2.564056,2.597032,2.440047987,2.441013134
1.635421,41,9,0,26,1.161365,1.184065,1.207765,1.367098,1.582768,1.361947192,1.345457636
2.936303,37,12,0,19,2.631896,2.402411,2.251602,2.933037,2.938212,2.585341167,2.491452315
1.223763,36,6,1,24,1.14875,1.187335,1.854665,1.196793,1.177513,1.452110313,1.427971632
1.561343,33,6,0,21,1.506411,1.537439,1.560139,1.548013,1.549897,1.600731788,1.571034941
1.282673,37,6,0,25,1.499704,1.4563,1.479,1.304853,1.273197,1.475210989,1.317795333
1.114354,38,12,1,20,1.148703,1.138648,1.148173,1.910092,1.15258,1.451439733,1.284781807
1.029963,33,6,0,21,1.156916,1.180616,1.376697,1.329955,1.330453,1.806733275,1.593662939
1.915435,35,9,0,20,2.149917,2.146024,2.160129,1.903092,1.92461,1.481938921,1.575976986
2.137635,40,12,1,22,1.827293,1.823817,1.789209,2.07214,2.140066,2.055503667,1.995673238
0.8503771,31,6,0,19,1.575796,1.598496,1.683837,1.75831,1.668577,1.468730844,1.525265426
1.675553,34,9,0,19,1.356088,1.401035,1.423735,1.732365,1.731387,1.93237543,1.190340118
1.800121,32,9,0,17,1.265053,0.8426231,1.214979,1.779,1.782486,1.563731972,1.327989457
0.9998487,34,6,0,22,1.280303,1.281046,1.264963,1.237303,1.396359,1.377560467,1.246941367
1.942352,37,9,0,22,2.011511,1.938521,1.913482,1.932168,1.914431,1.666756306,1.737237519
1.4563,38,12,0,20,1.366221,1.688554,1.168851,1.447206,1.44356,1.552160827,1.398293018
1.251188,33,9,0,18,1.14916,1.15664,1.115333,1.400501,1.265073,1.281824353,1.128209846
1.192485,30,6,1,18,1.16657,1.133525,1.166025,1.855033,1.137185,1.811535042,1.802511988
1.610434,39,9,0,24,1.35213,1.242066,1.265766,1.585734,1.56614,1.333295539,1.099271127
1.010918,34,6,0,22,1.129774,1.333934,1.338244,1.241638,1.216938,1.480724,1.311324126
1.373535,31,6,0,19,1.669759,0.8229185,0.5906132,1.33784,1.285101,1.489304618,0.8930277
1.420354,33,9,0,18,1.595236,1.881221,1.525135,1.476534,1.509099,1.555561843,1.553430449
1.322155,32,6,0,20,1.15346,1.157933,1.114515,1.409066,1.265073,1.269300765,1.127595561
1.470546,29,9,0,14,1.687036,1.613493,1.600696,1.507747,1.508098,1.653799298,1.5919384
1.298534,31,6,0,19,1.289266,1.289509,1.335603,1.309508,1.313857,1.210669817,1.160686925
1.264235,36,9,1,21,1.233571,1.226805,1.313748,0.9015554,0.8759553,1.021313053,0.994307188
1.826223,29,6,0,17,1.894521,1.822365,1.748895,1.818525,1.801623,1.668906843,1.741795571
1.547724,39,9,1,24,1.437081,1.496869,1.419218,1.491014,1.516625,1.547708338,1.55654353
1.576049,34,9,0,19,1.610434,1.599905,1.56563,1.389789,1.397789,1.771001914,2.206749294
3.143065,44,16,0,22,2.733237,2.594212,2.599168,3.120345,3.156793,1.620045926,1.946773688
1.725268,34,16,1,12,1.564131,1.586831,1.58494,1.833159,1.839043,1.408461,1.676829226
1.922674,30,9,0,15,2.215907,1.668276,2.016946,1.974073,1.992804,1.832561182,1.909977337
1.175007,31,12,0,13,1.173976,1.167421,1.191121,1.159574,1.243937,1.164664243,1.135627981
2.247864,43,16,0,21,2.51263,2.573627,2.570035,2.35078,2.141466,1.202097244,1.576350542
1.001974,24,6,1,12,1.394792,1.408509,1.418958,1.036124,1.044124,1.203580579,1.225328132
2.614549,34,12,0,16,2.320441,2.263567,2.140551,2.648273,2.704182,2.386194759,2.777546015
1.402971,33,9,0,18,0.9374715,0.9300661,0.9309236,1.331751,1.317218,1.522665206,1.402603395
2.749604,39,12,0,21,2.666969,2.703261,2.68943,2.708298,2.815042,2.457199037,2.585445049
1.601518,34,12,1,16,1.523971,1.485546,1.568162,1.530298,1.629609,1.505442131,1.648430644
2.550059,33,16,1,11,2.302503,2.306449,2.284072,2.509997,2.615458,2.457407957,2.491498976
2.749604,38,12,0,20,2.386849,2.436123,2.449224,2.708298,2.815042,2.457199037,2.491487028
1.826223,30,9,0,15,1.894521,1.822365,1.592846,1.818525,1.801623,1.668906843,1.741795571
1.283806,38,9,0,23,1.554692,1.539415,1.494245,1.543123,1.733001,1.752669114,1.448221254
1.619109,29,9,0,14,1.880871,1.866189,1.533253,1.604392,1.609545,1.652732418,1.877997544
1.923672,36,16,1,14,1.617799,1.603374,1.646863,1.928993,1.92804,1.355397362,1.621220667
1.143756,31,9,1,16,1.04844,0.9207409,0.8507109,1.134942,1.073653,1.900130231,1.274897841
1.663232,33,9,0,18,2.323222,2.29662,2.264332,1.638532,1.660278,1.476848763,1.875873159
1.764403,32,12,1,14,1.315681,1.308394,1.100346,1.76012,2.003128,2.485783896,1.298797719
1.679909,30,6,0,18,1.704171,1.671847,1.75409,1.396767,1.619766,1.495643256,1.630850156
1.341231,33,12,1,15,1.235126,1.2612,1.228255,1.113567,1.088867,1.391205148,1.241466984
1.287603,29,9,0,14,1.532993,1.507573,1.473286,1.494992,1.510741,1.683579793,1.550119746
2.350878,36,16,1,14,2.199033,2.307122,2.3297,2.347695,2.401599,1.605211502,1.82098169
2.293592,33,16,0,11,2.324192,2.346892,2.370592,2.442403,2.416803,1.229276643,1.239322639
1.63575,34,12,1,16,1.007106,1.310683,1.243333,1.53021,1.611935,1.723474898,1.694382717
2.420207,33,12,0,15,2.118334,2.178427,2.138257,2.509997,2.760339,2.148440616,2.491525065
1.718933,29,9,1,14,1.533671,1.526102,1.496979,1.874731,1.945098,1.618059611,1.547709407
1.589107,31,12,0,13,1.522462,1.531048,1.651526,1.515726,1.706992,1.751841257,1.440567875
1.471902,36,6,0,24,2.036833,1.434731,1.116606,1.440089,1.462817,1.539120838,1.394047779
0.9215495,27,6,1,15,1.202669,1.100359,1.185968,1.157034,1.135064,1.224692327,1.129054278
1.258934,30,6,1,18,1.15431,1.124166,0.9825631,1.293862,1.357613,1.319360026,1.191909583
1.721746,38,12,1,20,1.233028,1.182467,1.173875,1.768186,1.779544,1.446070015,1.299446487
1.826223,27,9,0,12,1.894521,1.822365,1.797248,1.818525,1.801623,1.668906843,1.741795571
1.548807,28,9,0,13,1.273899,1.357222,1.361054,1.874882,1.937193,1.618558002,1.298504274
2.042222,28,9,0,13,1.351759,1.345746,1.473556,1.630076,2.085613,1.580039099,1.289922216
2.383439,38,16,0,16,2.061698,1.980995,2.019483,2.383458,2.374005,2.246581197,2.216438777
1.483422,29,12,1,11,1.527366,1.518971,1.429802,1.479034,1.464101,1.653706831,1.4835894
1.8008,29,9,0,14,1.772471,1.785593,1.775006,1.85414,2.017929,1.383019002,1.529273002
1.380585,29,12,0,11,1.412004,1.434704,1.458404,1.643157,1.483499,1.268545761,1.265385153
1.269131,29,6,0,17,1.303326,1.222962,1.219203,0.9933586,1.247237,1.220134327,1.258993793
1.682338,28,12,0,10,1.445099,1.522238,1.553599,1.710007,1.754871,1.615680179,1.304675389
1.667031,28,9,0,13,1.652296,1.5806,1.555989,1.696943,1.734362,1.671854843,1.751232909
1.742742,25,6,0,13,1.808158,1.71933,1.683877,1.771446,1.780032,1.670452788,1.745160364
2.493921,27,12,0,9,1.788363,1.811406,1.793973,2.543329,2.579373,1.562915737,1.529231482
1.028856,28,6,0,16,1.130121,1.172987,1.199139,0.998256,1.137185,1.339835988,1.30551695
1.466394,25,6,0,13,1.555088,1.974601,1.838858,1.689178,1.69734,1.845545971,1.538873309
1.738369,31,12,1,13,1.848392,1.558779,1.518938,1.732758,1.761847,1.73443825,1.465606333
1.45608,31,12,1,13,1.446294,1.408858,1.244195,1.450879,1.438865,1.54771531,1.47204962
1.241035,30,12,0,12,1.258909,1.298204,1.313578,1.222215,1.216609,1.2541832,1.368845156
1.733411,26,9,0,11,1.510447,1.524431,1.564674,1.61537,1.651731,1.751494827,1.626357938
1.286079,33,12,0,15,1.493376,1.514574,1.543053,1.337898,1.356548,1.318655169,1.443928438
1.283266,29,12,1,11,1.792741,1.785462,1.676991,1.276715,1.344229,1.547728458,2.09717454
1.544271,26,9,0,11,1.599497,1.546166,1.588769,1.545735,1.521035,2.176531923,2.23391
1.170599,26,9,0,11,1.573777,1.523585,1.499749,1.509531,1.589342,1.551233198,1.87863749
1.439384,26,9,0,11,1.367518,1.35776,1.334644,1.413784,1.414786,1.499332709,1.632282456
1.557237,27,9,0,12,1.631045,1.442817,1.603712,1.592352,1.699842,1.877209513,2.12373025
2.127448,29,16,0,7,1.538409,1.569009,1.591709,2.127805,2.200735,1.970451952,1.293253009
0.9234954,25,9,1,10,1.047406,1.266794,1.254258,0.9457924,1.088867,1.062165525,1.33327434
1.223763,25,12,1,7,1.24406,1.281301,1.313801,1.196793,1.549387,1.452110313,1.412922684
1.724193,29,16,1,7,1.722003,1.562382,1.651777,1.70655,1.800004,1.38961048,1.282729374
1.652893,25,6,0,13,1.14557,0.7999258,0.8778176,1.461454,1.442084,1.682686019,1.135638111
2.231992,34,12,0,16,2.138605,2.185819,2.183886,2.279566,2.412628,2.457740968,2.491522193
0.8619464,26,9,1,11,1.333879,1.192039,1.206369,1.055965,1.110514,1.324417193,1.569291571
2.264793,28,12,0,10,2.045487,2.044499,2.053269,2.316566,2.348356,2.365667068,2.327524951
0.9163976,29,6,0,17,1.335294,1.360714,1.166867,0.9914411,1.100537,1.587480848,1.233536016
1.138594,30,6,0,18,1.144873,1.406299,1.079082,1.278834,1.300333,1.74460117,1.151530392
2.278997,33,16,1,11,2.232685,2.630172,2.217017,2.219023,2.312898,2.056575841,1.90386197
1.910785,24,12,0,6,1.717857,1.692321,1.493893,2.02248,1.222141,1.428382286,1.878337245
1.527576,26,12,0,8,1.167458,1.16924,1.19294,1.370093,1.242283,1.187315914,1.29350181
1.592352,29,12,1,11,1.293438,1.299346,1.260702,1.566752,1.566878,1.827367,1.201054347
2.510289,33,16,0,11,2.70971,2.662251,2.561082,2.503588,2.500437,1.604067745,1.968239146
1.4491,29,12,0,11,1.408156,1.431606,1.421862,1.431753,1.423178,1.600443787,1.505521579
1.300671,27,6,0,15,1.26173,1.749374,1.284976,1.303659,1.305022,1.774134453,1.500869036
2.349722,31,12,0,13,2.223118,2.221121,2.186031,2.312642,2.354598,2.480833244,1.781052643
2.851172,34,16,1,12,2.544914,2.255616,2.246892,2.80592,2.770464,2.268755788,1.985801483
1.543728,26,12,0,8,1.262187,1.284887,1.412023,1.49758,1.460114,1.751990244,1.704434097
2.836418,31,12,0,13,2.793119,2.661621,2.506028,3.081482,3.093274,2.585474414,2.569202588
1.085813,27,6,1,15,1.174678,1.124723,1.146635,1.12536,1.10066,1.142389212,1.407304062
1.297586,26,6,1,14,1.126128,1.307644,1.256739,1.509475,1.531476,1.440258571,1.205913697
2.647532,32,16,0,10,2.667659,2.604109,2.626809,2.662354,2.716349,1.884957002,1.876357975
1.073157,27,12,0,9,1.11287,1.097888,1.121588,1.165094,1.139494,1.123944791,1.426434115
1.289266,27,9,1,12,1.952712,1.161486,1.177612,1.136832,1.25542,1.402226897,1.562287173
1.140912,25,12,1,7,1.468644,1.380684,1.204743,1.137185,1.184544,1.080156636,1.098967298
1.296859,23,12,0,5,1.025919,1.37763,1.385926,1.249838,1.367527,1.752635021,1.483146248
1.572291,33,9,1,18,1.582729,1.511214,1.486801,1.571117,1.556392,1.673609288,1.753943312
1.330154,26,12,0,8,1.31941,1.337044,1.190053,1.227337,1.201736,1.298516557,1.159036576
1.245852,28,12,1,10,1.437228,1.467828,1.461456,1.250649,0.955956,1.161653222,1.630050125
1.6552,28,12,0,10,1.323518,1.335187,1.027395,2.051209,1.740446,2.078741495,1.504194664
0.9712269,23,6,0,11,1.087909,1.111609,1.035997,0.9387418,0.9556183,1.149676219,1.227436975
1.676431,28,12,1,10,1.851587,1.947344,1.912155,1.587517,1.620901,1.546104829,2.138732745
1.090845,28,9,1,13,1.278861,1.309114,1.34459,1.150443,1.263441,1.347611265,1.556477372
1.457631,22,9,1,7,1.259834,1.267007,1.255832,1.594365,1.652949,1.827686659,1.484727229
1.827192,31,12,0,13,1.4852,1.424509,1.178945,1.801592,2.055725,1.768657,1.199392271
1.443748,29,12,0,11,2.099903,1.614138,1.452448,1.490979,1.485387,1.555556902,1.551469308
1.385447,27,12,0,9,1.261358,1.159818,1.095824,1.356707,1.314815,1.515563117,1.49987726
1.429326,27,12,1,9,1.095584,1.023342,1.049331,1.439939,1.461434,1.469236427,1.246873474
1.441017,24,9,1,9,1.366303,1.381587,1.407186,1.604159,1.645683,1.827692659,1.602998159
3.120137,35,16,0,13,2.835872,2.772177,2.794877,2.940386,2.799022,1.690820074,1.87600744
1.195636,24,12,1,6,1.208006,1.177612,1.233482,1.160559,1.155032,1.654811215,1.499914749
1.814076,24,12,0,6,1.310712,1.158588,1.164172,1.494806,1.807431,1.993518454,1.49984258
0.7999858,24,12,0,6,1.527191,1.549891,0.8368595,1.43879,1.5733,1.63469639,1.15539691
1.381588,31,9,0,16,1.271848,1.308419,1.389688,1.323555,1.830906,1.609977,1.386199581
1.050216,23,6,0,11,1.306844,1.162951,1.023705,1.75695,1.053316,1.190581011,1.29050385
1.85015,28,12,0,10,1.0442,1.535069,1.599239,1.57543,1.699661,2.149002318,1.324978552
2.335585,28,16,1,6,2.033531,2.10963,2.034314,2.322493,2.221297,2.019647152,1.546389333
1.183935,22,6,0,10,1.169754,1.227347,1.354894,1.13024,1.091283,1.161508994,1.125299624
1.67601,28,16,1,6,2.004063,2.01657,1.881694,2.001311,1.976611,1.678259254,1.36970636
1.836451,30,16,1,8,1.918096,1.948979,1.971679,1.828044,1.856112,1.674249121,1.635495449
1.348055,24,12,0,6,1.357888,1.3949,1.304603,1.372146,1.550145,1.758872222,1.203703828
1.325663,26,12,1,8,1.131311,1.152114,1.070631,1.239883,1.211867,1.236870965,1.240415619
1.613261,27,12,1,9,1.534874,1.480094,1.236509,1.613132,1.627038,1.652774415,1.483557468
1.245852,32,16,0,10,2.036568,2.067168,2.060325,1.250649,1.338563,1.161653222,1.430270125
1.793825,52,16,0,30,1.818525,1.849125,1.850064,1.768225,1.776225,1.696592308,1.355882784
1.545163,47,12,0,29,1.089518,1.12028,1.121206,1.728071,1.626787,1.609881927,1.404893541
2.489911,44,9,0,29,3.448276,2.640791,2.435531,2.039033,2.013433,1.508082598,1.460985656
1.836915,45,9,0,30,1.829721,1.913899,1.913311,1.811315,1.819315,1.691620385,1.355777286
1.592352,40,6,0,28,1.634245,1.664845,1.687545,2.192691,2.048541,1.576335672,1.414047588
2.981584,44,12,0,26,2.974803,2.721118,2.773374,2.984838,2.992838,1.615316763,2.355021556
1.11949,39,9,1,24,1.122144,1.086494,1.11516,1.12961,1.157676,1.171380847,1.109241239
2.046688,42,6,0,30,1.776165,1.807847,1.805856,1.553779,1.477392,1.187482876,0.99087097
0.9991557,41,6,1,29,1.08307,1.092922,1.184475,1.318743,1.236561,1.184943123,1.138286196
2.401626,45,12,0,27,2.67651,2.453095,2.727336,2.379108,2.303791,1.58827917,1.444706064
1.470689,44,9,0,29,1.640499,1.519343,1.530452,1.440089,1.415389,1.072095319,1.470505794
1.433266,27,9,0,12,1.546875,1.255167,1.652525,1.388009,1.428164,1.550904729,1.423490427
1.648399,42,12,0,24,2.192122,2.153612,2.008613,1.65239,1.70691,1.478673608,2.108813383
1.640966,38,9,0,23,1.722448,1.471718,1.216563,1.570948,1.562541,1.598217975,1.487419406
2.768907,37,12,0,19,2.607293,2.262321,2.268549,2.717621,2.677769,2.386114993,2.569251337
